code,level,type,localPrefix,name,postCode
33.09.07.2004,4,DESA,Desa,Nepen,57372
33.09.07.2005,4,DESA,Desa,Sudimoro,57372
33.09.07.2006,4,DESA,Desa,Bangsalan,57372
33.09.07.2007,4,DESA,Desa,Salakan,57372
33.09.07.2008,4,DESA,Desa,Teras,57372
33.09.07.2009,4,DESA,Desa,Randusari,57372
33.09.07.2010,4,DESA,Desa,Mojolegi,57372
33.09.07.2011,4,DESA,Desa,Gumukrejo,57372
33.09.07.2012,4,DESA,Desa,Tawangsari,57372
33.09.07.2013,4,DESA,Desa,Krasak,57372
33.09.08,3,KECAMATAN,Kecamatan,Sawit,
33.09.08.2001,4,DESA,Desa,Kateguhan,57374
33.09.08.2002,4,DESA,Desa,Manjung,57374
33.09.08.2003,4,DESA,Desa,Gombang,57374
33.09.08.2004,4,DESA,Desa,Tegalrejo,57374
33.09.08.2005,4,DESA,Desa,Tlawong,57374
33.09.08.2006,4,DESA,Desa,Jenengan,57374
33.09.08.2007,4,DESA,Desa,Cepokosawit,57374
33.09.08.2008,4,DESA,Desa,Kemasan,57374
33.09.08.2009,4,DESA,Desa,Jatirejo,57374
33.09.08.2010,4,DESA,Desa,Bendosari,57374
33.09.08.2011,4,DESA,Desa,Karangduren,57374
33.09.08.2012,4,DESA,Desa,Guwokajen,57374
33.09.09,3,KECAMATAN,Kecamatan,Banyudono,
33.09.09.2001,4,DESA,Desa,Dukuh,57373
33.09.09.2002,4,DESA,Desa,Jipangan,57373
33.09.09.2003,4,DESA,Desa,Jembungan,57373
33.09.09.2004,4,DESA,Desa,Sambon,57373
33.09.09.2005,4,DESA,Desa,Kuwiran,57373
33.09.09.2006,4,DESA,Desa,Cangkringan,57373
33.09.09.2007,4,DESA,Desa,Ngaru-Aru,57373
33.09.09.2008,4,DESA,Desa,Bendan,57373
33.09.09.2009,4,DESA,Desa,Ketaon,57373
33.09.09.2010,4,DESA,Desa,Banyudono,57373
33.09.09.2011,4,DESA,Desa,Batan,57373
33.09.09.2012,4,DESA,Desa,Denggungan,57373
33.09.09.2013,4,DESA,Desa,Bangak,57373
33.09.09.2014,4,DESA,Desa,Trayu,57373
33.09.09.2015,4,DESA,Desa,Tanjungsari,57373
33.09.10,3,KECAMATAN,Kecamatan,Sambi,
33.09.10.2001,4,DESA,Desa,Canden,57376
33.09.10.2002,4,DESA,Desa,Senting,57376
33.09.10.2003,4,DESA,Desa,Tempursari,57376
33.09.10.2004,4,DESA,Desa,Jatisari,57376
33.09.10.2005,4,DESA,Desa,Glintang,57376
33.09.10.2006,4,DESA,Desa,Catur,57376
33.09.10.2007,4,DESA,Desa,Tawengan,57376
33.09.10.2008,4,DESA,Desa,Sambi,57376
33.09.10.2009,4,DESA,Desa,Demangan,57376
33.09.10.2010,4,DESA,Desa,Kepoh,57376
33.09.10.2011,4,DESA,Desa,Jagoan,57376
33.09.10.2012,4,DESA,Desa,Babadan,57376
33.09.10.2013,4,DESA,Desa,Ngaglik,57376
33.09.10.2014,4,DESA,Desa,Trosobo,57376
33.09.10.2015,4,DESA,Desa,Cermo,57376
33.09.10.2016,4,DESA,Desa,Nglembu,57376
33.09.11,3,KECAMATAN,Kecamatan,Ngemplak,
33.09.11.2001,4,DESA,Desa,Ngargorejo,57375
33.09.11.2002,4,DESA,Desa,Sobokerto,57375
33.09.11.2003,4,DESA,Desa,Ngesrep,57375
33.09.11.2004,4,DESA,Desa,Gagaksipat,57375
33.09.11.2005,4,DESA,Desa,Donohudan,57375
33.09.11.2006,4,DESA,Desa,Sawahan,57375
33.09.11.2007,4,DESA,Desa,Pandeyan,57375
33.09.11.2008,4,DESA,Desa,Kismoyoso,57375
33.09.11.2009,4,DESA,Desa,Dibal,57375
33.09.11.2010,4,DESA,Desa,Sindon,57375
33.09.11.2011,4,DESA,Desa,Manggung,57375
33.09.11.2012,4,DESA,Desa,Giriroto,57375
33.09.12,3,KECAMATAN,Kecamatan,Nogosari,
33.09.12.2001,4,DESA,Desa,Kenteng,57378
33.09.12.2002,4,DESA,Desa,Potronayan,57378
33.09.12.2003,4,DESA,Desa,Sembungan,57378
33.09.12.2004,4,DESA,Desa,Jeron,57378
33.09.12.2005,4,DESA,Desa,Ketitang,57378
33.09.12.2006,4,DESA,Desa,Rembun,57378
33.09.12.2007,4,DESA,Desa,Guli,57378
33.09.12.2008,4,DESA,Desa,Tegalgiri,57378
33.09.12.2009,4,DESA,Desa,Bendo,57378
33.09.12.2010,4,DESA,Desa,Keyongan,57378
33.09.12.2011,4,DESA,Desa,Pojok,57378
33.09.12.2012,4,DESA,Desa,Glonggong,57378
33.09.12.2013,4,DESA,Desa,Pulutan,57378
33.09.13,3,KECAMATAN,Kecamatan,Simo,
33.09.13.2001,4,DESA,Desa,Pelem,57377
33.09.13.2002,4,DESA,Desa,Bendungan,57377
33.09.13.2003,4,DESA,Desa,Temon,57377
33.09.13.2004,4,DESA,Desa,Teter,57377
33.09.13.2005,4,DESA,Desa,Simo,57377
33.09.13.2006,4,DESA,Desa,Walen,57377
33.09.13.2007,4,DESA,Desa,Pentur,57377
33.09.13.2008,4,DESA,Desa,Gunung,57377
33.09.13.2009,4,DESA,Desa,Talakbroto,57377
33.09.13.2010,4,DESA,Desa,Kedunglengkong,57377
33.09.13.2011,4,DESA,Desa,Blagung,57377
33.09.13.2012,4,DESA,Desa,Sumber,57377
33.09.13.2013,4,DESA,Desa,Wates,57377
33.09.14,3,KECAMATAN,Kecamatan,Karanggede,
33.09.14.2001,4,DESA,Desa,Manyaran,57381
33.09.14.2002,4,DESA,Desa,Sempulur,57381
33.09.14.2003,4,DESA,Desa,Klumpit,57381
33.09.14.2004,4,DESA,Desa,Pinggir,57381
33.09.14.2005,4,DESA,Desa,Bantengan,57381
33.09.14.2006,4,DESA,Desa,Tegalsari,57311
33.09.14.2007,4,DESA,Desa,Sranten,57381
33.09.14.2008,4,DESA,Desa,Grogolan,57381
33.09.14.2009,4,DESA,Desa,Mojosari,57381
33.09.14.2010,4,DESA,Desa,Pengkol,57381
33.09.14.2011,4,DESA,Desa,Karangkepoh,57381
33.09.14.2012,4,DESA,Desa,Sendang,57381
33.09.14.2013,4,DESA,Desa,Kebonan,57381
33.09.14.2014,4,DESA,Desa,Klari,57381
33.09.14.2015,4,DESA,Desa,Bangkok,57381
33.09.14.2016,4,DESA,Desa,Dologan,57381
33.09.15,3,KECAMATAN,Kecamatan,Klego,
33.09.15.2001,4,DESA,Desa,Kalangan,57385
33.09.15.2002,4,DESA,Desa,Sendangrejo,57385
33.09.15.2003,4,DESA,Desa,Tanjung,57385
33.09.15.2004,4,DESA,Desa,Jaten,57385
33.09.15.2005,4,DESA,Desa,Blumbang,57385
33.09.15.2006,4,DESA,Desa,Sangge,57385
33.09.15.2007,4,DESA,Desa,Banyuurip,57385
33.09.15.2008,4,DESA,Desa,Bade,57385
33.09.15.2009,4,DESA,Desa,Klego,57385
33.09.15.2010,4,DESA,Desa,Gondanglegi,57385
33.09.15.2011,4,DESA,Desa,Karanggatak,57385
33.09.15.2012,4,DESA,Desa,Sumberagung,57385
33.09.15.2013,4,DESA,Desa,Karangmojo,57385
33.09.16,3,KECAMATAN,Kecamatan,Andong,
33.09.16.2001,4,DESA,Desa,Pakel,57384
33.09.16.2002,4,DESA,Desa,Gondangrawe,57384
33.09.16.2003,4,DESA,Desa,Sempu,57384
33.09.16.2004,4,DESA,Desa,Beji,57384
33.09.16.2005,4,DESA,Desa,Mojo,57384
33.09.16.2006,4,DESA,Desa,Senggrong,57384
33.09.16.2007,4,DESA,Desa,Kedungdowo,57384
33.09.16.2008,4,DESA,Desa,Kacangan,57384
33.09.16.2009,4,DESA,Desa,Andong,57384
33.09.16.2010,4,DESA,Desa,Munggur,57384
33.09.16.2011,4,DESA,Desa,Pakang,57384
33.09.16.2012,4,DESA,Desa,Pranggong,57384
33.09.16.2013,4,DESA,Desa,Kunti,57384
33.09.16.2014,4,DESA,Desa,Pelemrejo,57384
33.09.16.2015,4,DESA,Desa,Semawung,57384
33.09.16.2016,4,DESA,Desa,Kadipaten,57384
33.09.17,3,KECAMATAN,Kecamatan,Kemusu,
33.09.17.2001,4,DESA,Desa,Watugede,57383
33.09.17.2002,4,DESA,Desa,Kedungrejo,57383
33.09.17.2003,4,DESA,Desa,Sarimulyo,57383
33.09.17.2004,4,DESA,Desa,Klewor,57383
33.09.17.2005,4,DESA,Desa,Bawu,57383
33.09.17.2006,4,DESA,Desa,Kendel,57383
33.09.17.2007,4,DESA,Desa,Kauman,57383
33.09.17.2008,4,DESA,Desa,Lemahireng,57383
33.09.17.2009,4,DESA,Desa,Guwo,57383
33.09.17.2010,4,DESA,Desa,Kemusu,57383
33.09.17.2011,4,DESA,Desa,Genengsari,57383
33.09.17.2012,4,DESA,Desa,Kedungmulyo,57383
33.09.17.2013,4,DESA,Desa,Wonoharjo,57383
33.09.18,3,KECAMATAN,Kecamatan,Wonosegoro,
33.09.18.2001,4,DESA,Desa,Ngablak,57382
33.09.18.2002,4,DESA,Desa,Karangjati,57382
33.09.18.2003,4,DESA,Desa,Ketoyan,57382
33.09.18.2004,4,DESA,Desa,Bolo,57382
33.09.18.2005,4,DESA,Desa,Banyusri,57382
33.09.18.2006,4,DESA,Desa,Gosono,57382
33.09.18.2007,4,DESA,Desa,Wonosegoro,57382
33.09.18.2008,4,DESA,Desa,Bandung,57382
33.09.18.2009,4,DESA,Desa,Kedungpilang,57382
33.09.18.2010,4,DESA,Desa,Kalinanas,57382
33.09.18.2011,4,DESA,Desa,Gilirejo,57382
33.09.18.2012,4,DESA,Desa,Jatilawang,57382
33.09.18.2013,4,DESA,Desa,Garangan,57382
33.09.18.2014,4,DESA,Desa,Bojong,57382
33.09.18.2015,4,DESA,Desa,Bercak,57382
33.09.18.2016,4,DESA,Desa,Bengle,57382
33.09.18.2017,4,DESA,Desa,Gunungsari,57382
33.09.18.2018,4,DESA,Desa,Repaking,57382
33.09.19,3,KECAMATAN,Kecamatan,Juwangi,
33.09.19.1006,4,KELURAHAN,Kelurahan,Sambeng,57391
33.09.19.2001,4,DESA,Desa,Krobokan,57391
33.09.19.2002,4,DESA,Desa,Ngaren,57391
33.09.19.2003,4,DESA,Desa,Kalimati,57391
33.09.19.2004,4,DESA,Desa,Kayen,57391
33.09.19.2005,4,DESA,Desa,Jerukan,57391
33.09.19.2007,4,DESA,Desa,Pilangrejo,57391
33.09.19.2008,4,DESA,Desa,Cerme,57391
33.09.19.2009,4,DESA,Desa,Juwangi,57391
33.09.19.2010,4,DESA,Desa,Ngleses,57391
33.10,2,KABUPATEN,Kabupaten,Klaten,
33.10.01,3,KECAMATAN,Kecamatan,Prambanan,
33.10.01.2001,4,DESA,Desa,Sengon,57454
33.10.01.2002,4,DESA,Desa,Cucukan,57454
33.10.01.2003,4,DESA,Desa,Kotesan,57454
33.10.01.2004,4,DESA,Desa,Pereng,57454
33.10.01.2005,4,DESA,Desa,Kebondalem Kidul,57454
33.10.01.2006,4,DESA,Desa,Tlogo,57454
33.10.01.2007,4,DESA,Desa,Taji,57454
33.10.01.2008,4,DESA,Desa,Sanggrahan,57454
33.10.01.2009,4,DESA,Desa,Geneng,57454
33.10.01.2010,4,DESA,Desa,Kemudo,57454
33.10.01.2011,4,DESA,Desa,Bugisan,57454
33.10.01.2012,4,DESA,Desa,Kokosan,57454
33.10.01.2013,4,DESA,Desa,Kebondalem Lor,57454
33.10.01.2014,4,DESA,Desa,Brajan,57454
33.10.01.2015,4,DESA,Desa,Randusari,57454
33.10.01.2016,4,DESA,Desa,Joho,57454
33.10.02,3,KECAMATAN,Kecamatan,Gantiwarno,
33.10.02.2001,4,DESA,Desa,Gentan,57455
33.10.02.2002,4,DESA,Desa,Karangturi,57455
33.10.02.2003,4,DESA,Desa,Jogoprayan,57455
33.10.02.2004,4,DESA,Desa,Kragilan,57455
33.10.02.2005,4,DESA,Desa,Ngandong,57455
33.10.02.2006,4,DESA,Desa,Kerten,57455
33.10.02.2007,4,DESA,Desa,Katekan,57455
33.10.02.2008,4,DESA,Desa,Sawit,57455
33.10.02.2009,4,DESA,Desa,Muruh,57455
33.10.02.2010,4,DESA,Desa,Mutihan,57455
33.10.02.2011,4,DESA,Desa,Baturan,57455
33.10.02.2012,4,DESA,Desa,Mlese,57455
33.10.02.2013,4,DESA,Desa,Gesikan,57455
33.10.02.2014,4,DESA,Desa,Jabung,57455
33.10.02.2015,4,DESA,Desa,Towangsan,57455
33.10.02.2016,4,DESA,Desa,Ceporan,57455
33.10.03,3,KECAMATAN,Kecamatan,Wedi,
33.10.03.2001,4,DESA,Desa,Pesu,57461
33.10.03.2002,4,DESA,Desa,Dengkeng,57461
33.10.03.2003,4,DESA,Desa,Pacing,57461
33.10.03.2004,4,DESA,Desa,Kadilanggon,57461
33.10.03.2005,4,DESA,Desa,Kaligayam,57461
33.10.03.2006,4,DESA,Desa,Melikan,57461
33.10.03.2007,4,DESA,Desa,Jiwowetan,57461
33.10.03.2008,4,DESA,Desa,Brangkal,57461
33.10.03.2009,4,DESA,Desa,Pasung,57461
33.10.03.2010,4,DESA,Desa,Tanjungan,57461
33.10.03.2011,4,DESA,Desa,Canan,57461
33.10.03.2012,4,DESA,Desa,Kalitengah,57461
33.10.03.2013,4,DESA,Desa,Gadungan,57461
33.10.03.2014,4,DESA,Desa,Pandes,57461
33.10.03.2015,4,DESA,Desa,Birit,57461
33.10.03.2016,4,DESA,Desa,Sukorejo,57461
33.10.03.2017,4,DESA,Desa,Sembung,57461
33.10.03.2018,4,DESA,Desa,Trotok,57461
33.10.03.2019,4,DESA,Desa,Kadibolo,57461
33.10.04,3,KECAMATAN,Kecamatan,Bayat,
33.10.04.2001,4,DESA,Desa,Ngerangan,57462
33.10.04.2002,4,DESA,Desa,Jambakan,57462
33.10.04.2003,4,DESA,Desa,Dukuh,57462
33.10.04.2004,4,DESA,Desa,Jarum,57462
33.10.04.2005,4,DESA,Desa,Nengahan,57462
33.10.04.2006,4,DESA,Desa,Bogem,57462
33.10.04.2007,4,DESA,Desa,Paseban,57462
33.10.04.2008,4,DESA,Desa,Krikilan,57462
33.10.04.2009,4,DESA,Desa,Beluk,57462
33.10.04.2010,4,DESA,Desa,Banyuripan,57462
33.10.04.2011,4,DESA,Desa,Gununggajah,57462
33.10.04.2012,4,DESA,Desa,Tegalrejo,57462
33.10.04.2013,4,DESA,Desa,Talang,57462
33.10.04.2014,4,DESA,Desa,Tawangrejo,57462
33.10.04.2015,4,DESA,Desa,Kebon,57462
33.10.04.2016,4,DESA,Desa,Jotangan,57462
33.10.04.2017,4,DESA,Desa,Krakitan,57462
33.10.04.2018,4,DESA,Desa,Wiro,57462
33.10.05,3,KECAMATAN,Kecamatan,Cawas,
33.10.05.2001,4,DESA,Desa,Karangasem,57463
33.10.05.2002,4,DESA,Desa,Burikan,57463
33.10.05.2003,4,DESA,Desa,Nanggulan,57463
33.10.05.2004,4,DESA,Desa,Bendungan,57463
33.10.05.2005,4,DESA,Desa,Tugu,57463
33.10.05.2006,4,DESA,Desa,Kedungampel,57463
33.10.05.2007,4,DESA,Desa,Bawak,57463
33.10.05.2008,4,DESA,Desa,Barepan,57463
33.10.05.2009,4,DESA,Desa,Pakisan,57463
33.10.05.2010,4,DESA,Desa,Balak,57463
33.10.05.2011,4,DESA,Desa,Cawas,57463
33.10.05.2012,4,DESA,Desa,Plosowangi,57463
33.10.05.2013,4,DESA,Desa,Baran,57463
33.10.05.2014,4,DESA,Desa,Tirtomarto,57463
33.10.05.2015,4,DESA,Desa,Japanan,57463
33.10.05.2016,4,DESA,Desa,Tlingsing,57463
33.10.05.2017,4,DESA,Desa,Mlese,57463
33.10.05.2018,4,DESA,Desa,Gombang,57463
33.10.05.2019,4,DESA,Desa,Pogung,57463
33.10.05.2020,4,DESA,Desa,Bogor,57463
33.10.06,3,KECAMATAN,Kecamatan,Trucuk,
33.10.06.2001,4,DESA,Desa,Karangpakel,57467
33.10.06.2002,4,DESA,Desa,Wanglu,57467
33.10.06.2003,4,DESA,Desa,Trucuk,57467
33.10.06.2004,4,DESA,Desa,Kalikebo,57467
33.10.06.2005,4,DESA,Desa,Gaden,57467
33.10.06.2006,4,DESA,Desa,Planggu,57467
33.10.06.2007,4,DESA,Desa,Pundungsari,57467
33.10.06.2008,4,DESA,Desa,Sajen,57467
33.10.06.2009,4,DESA,Desa,Puluhan,57467
33.10.06.2010,4,DESA,Desa,Kradenan,57467
33.10.06.2011,4,DESA,Desa,Sabranglor,57467
33.10.06.2012,4,DESA,Desa,Jatipuro,57467
33.10.06.2013,4,DESA,Desa,Wonosari,57467
33.10.06.2014,4,DESA,Desa,Mireng,57467
33.10.06.2015,4,DESA,Desa,Bero,57467
33.10.06.2016,4,DESA,Desa,Mandong,57467
33.10.06.2017,4,DESA,Desa,Sumber,57467
33.10.06.2018,4,DESA,Desa,Palar,57467
33.10.07,3,KECAMATAN,Kecamatan,Kebonarum,
33.10.07.2001,4,DESA,Desa,Gondang,57486
33.10.07.2002,4,DESA,Desa,Basin,57486
33.10.07.2003,4,DESA,Desa,Pluneng,57486
33.10.07.2004,4,DESA,Desa,Ngrundul,57486
33.10.07.2005,4,DESA,Desa,Malangjiwan,57486
33.10.07.2006,4,DESA,Desa,Karangduren,57486
33.10.07.2007,4,DESA,Desa,Menden,57486
33.10.08,3,KECAMATAN,Kecamatan,Jogonalan,
33.10.08.2001,4,DESA,Desa,Pakahan,57452
33.10.08.2002,4,DESA,Desa,Ngering,57452
33.10.08.2003,4,DESA,Desa,Rejoso,57452
33.10.08.2004,4,DESA,Desa,Titang,57452
33.10.08.2005,4,DESA,Desa,Somopuro,57452
33.10.08.2006,4,DESA,Desa,Tangkisan Pos,57452
33.10.08.2007,4,DESA,Desa,Gondangan,57452
33.10.08.2008,4,DESA,Desa,Bakung,57452
33.10.08.2009,4,DESA,Desa,Sumyang,57452
33.10.08.2010,4,DESA,Desa,Karangdukuh,57452
33.10.08.2011,4,DESA,Desa,Plawikan,57452
33.10.08.2012,4,DESA,Desa,Kraguman,57452
33.10.08.2013,4,DESA,Desa,Granting,57452
33.10.08.2014,4,DESA,Desa,Prawatan,57452
33.10.08.2015,4,DESA,Desa,Wonoboyo,57452
33.10.08.2016,4,DESA,Desa,Dompyongan,57452
33.10.08.2017,4,DESA,Desa,Joton,57452
33.10.08.2018,4,DESA,Desa,Tambakan,57452
33.10.09,3,KECAMATAN,Kecamatan,Manisrenggo,
33.10.09.2001,4,DESA,Desa,Nangsri,57485
33.10.09.2002,4,DESA,Desa,Barukan,57485
33.10.09.2003,4,DESA,Desa,Borangan,57485
33.10.09.2004,4,DESA,Desa,Sukorini,57485
33.10.09.2005,4,DESA,Desa,Ngemplakseneng,57485
33.10.09.2006,4,DESA,Desa,Sapen,57485
33.10.09.2007,4,DESA,Desa,Kecemen,57485
33.10.09.2008,4,DESA,Desa,Tijayan,57485
33.10.09.2009,4,DESA,Desa,Bendan,57485
33.10.09.2010,4,DESA,Desa,Tanjungsari,57485
33.10.09.2011,4,DESA,Desa,Solodiran,57485
33.10.09.2012,4,DESA,Desa,Taskombang,57485
33.10.09.2013,4,DESA,Desa,Kranggan,57485
33.10.09.2014,4,DESA,Desa,Kebonalas,57485
33.10.09.2015,4,DESA,Desa,Leses,57485
33.10.09.2016,4,DESA,Desa,Kepurun,57485
33.10.10,3,KECAMATAN,Kecamatan,Karangnongko,
33.10.10.2001,4,DESA,Desa,Gumul,57483
33.10.10.2002,4,DESA,Desa,Banyuaeng,57483
33.10.10.2003,4,DESA,Desa,Kadilajo,57483
33.10.10.2004,4,DESA,Desa,Somokaton,57483
33.10.10.2005,4,DESA,Desa,Jetis,57483
33.10.10.2006,4,DESA,Desa,Karangnongko,57483
33.10.10.2007,4,DESA,Desa,Jagalan,57483
33.10.10.2008,4,DESA,Desa,Demakijo,57483
33.10.10.2009,4,DESA,Desa,Blimbing,57483
33.10.10.2010,4,DESA,Desa,Kanoman,57483
33.10.10.2011,4,DESA,Desa,Gemampir,57483
33.10.10.2012,4,DESA,Desa,Jiwan,57483
33.10.10.2013,4,DESA,Desa,Logede,57483
33.10.10.2014,4,DESA,Desa,Ngemplak,57483
33.10.11,3,KECAMATAN,Kecamatan,Ceper,
33.10.11.2001,4,DESA,Desa,Srebegan,57465
33.10.11.2002,4,DESA,Desa,Kajen,57465
33.10.11.2003,4,DESA,Desa,Jambukidul,57465
33.10.11.2004,4,DESA,Desa,Kujon,57465
33.10.11.2005,4,DESA,Desa,Pokak,57465
33.10.11.2006,4,DESA,Desa,Pasungan,57465
33.10.11.2007,4,DESA,Desa,Mlese,57465
33.10.11.2008,4,DESA,Desa,Jombor,57465
33.10.11.2009,4,DESA,Desa,Meger,57465
33.10.11.2010,4,DESA,Desa,Dlimas,57465
33.10.11.2011,4,DESA,Desa,Jambukulon,57465
33.10.11.2012,4,DESA,Desa,Ceper,57465
33.10.11.2013,4,DESA,Desa,Kurung,57465
33.10.11.2014,4,DESA,Desa,Cetan,57465
33.10.11.2015,4,DESA,Desa,Tegalrejo,57465
33.10.11.2016,4,DESA,Desa,Ngawonggo,57465
33.10.11.2017,4,DESA,Desa,Klepu,57465
33.10.11.2018,4,DESA,Desa,Kuncen,57465
33.10.12,3,KECAMATAN,Kecamatan,Pedan,
33.10.12.2001,4,DESA,Desa,Temuwangi,57468
33.10.12.2002,4,DESA,Desa,Beji,57468
33.10.12.2003,4,DESA,Desa,Ngaren,57468
33.10.12.2004,4,DESA,Desa,Jatimulyo,57468
33.10.12.2005,4,DESA,Desa,Jetiswetan,57468
33.10.12.2006,4,DESA,Desa,Keden,57468
33.10.12.2007,4,DESA,Desa,Bendo,57468
33.10.12.2008,4,DESA,Desa,Tambakboyo,57468
33.10.12.2009,4,DESA,Desa,Kedungan,57468
33.10.12.2010,4,DESA,Desa,Sobayan,57468
33.10.12.2011,4,DESA,Desa,Kalangan,57468
33.10.12.2012,4,DESA,Desa,Troketon,57468
33.10.12.2013,4,DESA,Desa,Kaligawe,57468
33.10.12.2014,4,DESA,Desa,Lemahireng,57468
33.10.13,3,KECAMATAN,Kecamatan,Karangdowo,
33.10.13.2001,4,DESA,Desa,Tulas,57464
33.10.13.2002,4,DESA,Desa,Bulusan,57464
33.10.13.2003,4,DESA,Desa,Ringinputih,57464
33.10.13.2004,4,DESA,Desa,Soka,57464
33.10.13.2005,4,DESA,Desa,Tumpukan,57464
33.10.13.2006,4,DESA,Desa,Karangjoho,57464
33.10.13.2007,4,DESA,Desa,Demangan,57464
33.10.13.2008,4,DESA,Desa,Tambak,57464
33.10.13.2009,4,DESA,Desa,Karangdowo,57464
33.10.13.2010,4,DESA,Desa,Munggung,57464
33.10.13.2011,4,DESA,Desa,Sentono,57464
33.10.13.2012,4,DESA,Desa,Pugeran,57464
33.10.13.2013,4,DESA,Desa,Ngolodono,57464
33.10.13.2014,4,DESA,Desa,Karangwungu,57464
33.10.13.2015,4,DESA,Desa,Karangtalun,57464
33.10.13.2016,4,DESA,Desa,Babadan,57464
33.10.13.2017,4,DESA,Desa,Tegalampel,57464
33.10.13.2018,4,DESA,Desa,Bakungan,57464
33.10.13.2019,4,DESA,Desa,Kupang,57464
33.10.14,3,KECAMATAN,Kecamatan,Juwiring,
33.10.14.2001,4,DESA,Desa,Trasan,57472
33.10.14.2002,4,DESA,Desa,Sawahan,57472
33.10.14.2003,4,DESA,Desa,Juwiran,57472
33.10.14.2004,4,DESA,Desa,Jetis,57472
33.10.14.2005,4,DESA,Desa,Ketitang,57472
33.10.14.2006,4,DESA,Desa,Gondangsari,57472
33.10.14.2007,4,DESA,Desa,Serenan,57472
33.10.14.2008,4,DESA,Desa,Tlogorandu,57472
33.10.14.2009,4,DESA,Desa,Bolopleret,57472
33.10.14.2010,4,DESA,Desa,Tanjung,57472
33.10.14.2011,4,DESA,Desa,Kenaiban,57472
33.10.14.2012,4,DESA,Desa,Bulurejo,57472
33.10.14.2013,4,DESA,Desa,Jaten,57472
33.10.14.2014,4,DESA,Desa,Mrisen,57472
33.10.14.2015,4,DESA,Desa,Pundungan,57472
33.10.14.2016,4,DESA,Desa,Juwiring,57472
33.10.14.2017,4,DESA,Desa,Kwarasan,57472
33.10.14.2018,4,DESA,Desa,Carikan,57472
33.10.14.2019,4,DESA,Desa,Taji,57472
33.10.15,3,KECAMATAN,Kecamatan,Wonosari,
33.10.15.2001,4,DESA,Desa,Sidowarno,57473
33.10.15.2002,4,DESA,Desa,Bener,57473
33.10.15.2003,4,DESA,Desa,Gunting,57473
33.10.15.2004,4,DESA,Desa,Kingkang,57473
33.10.15.2005,4,DESA,Desa,Jelobo,57473
33.10.15.2006,4,DESA,Desa,Lumbungkerep,57473
33.10.15.2007,4,DESA,Desa,Ngreden,57473
33.10.15.2008,4,DESA,Desa,Bulan,57473
33.10.15.2009,4,DESA,Desa,Boto,57473
33.10.15.2010,4,DESA,Desa,Wadunggetas,57473
33.10.15.2011,4,DESA,Desa,Tegalgondo,57473
33.10.15.2012,4,DESA,Desa,Bolali,57473
33.10.15.2013,4,DESA,Desa,Sukorejo,57473
33.10.15.2014,4,DESA,Desa,Sekaran,57473
33.10.15.2015,4,DESA,Desa,Bentangan,57473
33.10.15.2016,4,DESA,Desa,Duwet,57473
33.10.15.2017,4,DESA,Desa,Pandanan,57473
33.10.15.2018,4,DESA,Desa,Teloyo,57473
33.10.16,3,KECAMATAN,Kecamatan,Delanggu,
33.10.16.2001,4,DESA,Desa,Dukuh,57471
33.10.16.2002,4,DESA,Desa,Jetis,57471
33.10.16.2003,4,DESA,Desa,Butuhan,57471
33.10.16.2004,4,DESA,Desa,Banaran,57471
33.10.16.2005,4,DESA,Desa,Bowan,57471
33.10.16.2006,4,DESA,Desa,Sribit,57471
33.10.16.2007,4,DESA,Desa,Mendak,57471
33.10.16.2008,4,DESA,Desa,Krecek,57471
33.10.16.2009,4,DESA,Desa,Karang,57471
33.10.16.2010,4,DESA,Desa,Sabrang,57471
33.10.16.2011,4,DESA,Desa,Tlobong,57471
33.10.16.2012,4,DESA,Desa,Gatak,57471
33.10.16.2013,4,DESA,Desa,Delanggu,57471
33.10.16.2014,4,DESA,Desa,Kepanjen,57471
33.10.16.2015,4,DESA,Desa,Segaran,57471
33.10.16.2016,4,DESA,Desa,Sidomulyo,57471
33.10.17,3,KECAMATAN,Kecamatan,Polanharjo,
33.10.17.2001,4,DESA,Desa,Glagahwangi,57474
33.10.17.2002,4,DESA,Desa,Kapungan,57474
33.10.17.2003,4,DESA,Desa,Kahuman,57474
33.10.17.2004,4,DESA,Desa,Ngaran,57474
33.10.17.2005,4,DESA,Desa,Borongan,57474
33.10.17.2006,4,DESA,Desa,Nganjat,57474
33.10.17.2007,4,DESA,Desa,Jimus,57474
33.10.17.2008,4,DESA,Desa,Turus,57474
33.10.17.2009,4,DESA,Desa,Polan,57474
33.10.17.2010,4,DESA,Desa,Karanglo,57474
33.10.17.2011,4,DESA,Desa,Ponggok,57474
33.10.17.2012,4,DESA,Desa,Wangen,57474
33.10.17.2013,4,DESA,Desa,Keprabon,57474
33.10.17.2014,4,DESA,Desa,Kranggan,57474
33.10.17.2015,4,DESA,Desa,Kebonharjo,57474
33.10.17.2016,4,DESA,Desa,Janti,57474
33.10.17.2017,4,DESA,Desa,Sidowayah,57474
33.10.17.2018,4,DESA,Desa,Sidoharjo,57474
33.10.18,3,KECAMATAN,Kecamatan,Karanganom,
33.10.18.2001,4,DESA,Desa,Jambeyan,57475
33.10.18.2002,4,DESA,Desa,Jungkare,57475
33.10.18.2003,4,DESA,Desa,Kadirejo,57475
33.10.18.2004,4,DESA,Desa,Tarubasan,57475
33.10.18.2005,4,DESA,Desa,Troso,57475
33.10.18.2006,4,DESA,Desa,Blanceran,57475
