code,level,type,localPrefix,name
53.08.21.2013,4,DESA,Desa,Mukureku Sa'ate
53.08.21.2014,4,DESA,Desa,Kurusare
53.09,2,KABUPATEN,Kabupaten,Ngada
53.09.01,3,KECAMATAN,Kecamatan,Aimere
53.09.01.1002,4,KELURAHAN,Kelurahan,Aimere
53.09.01.1003,4,KELURAHAN,Kelurahan,Foa
53.09.01.2001,4,DESA,Desa,Keligejo
53.09.01.2014,4,DESA,Desa,Aimere Timur
53.09.01.2018,4,DESA,Desa,Heawea
53.09.01.2019,4,DESA,Desa,Legelapu
53.09.01.2020,4,DESA,Desa,Lekogoko
53.09.01.2021,4,DESA,Desa,Binawali
53.09.01.2022,4,DESA,Desa,Kila
53.09.01.2023,4,DESA,Desa,Waesae
53.09.02,3,KECAMATAN,Kecamatan,Golewa
53.09.02.1008,4,KELURAHAN,Kelurahan,Todabelu
53.09.02.1017,4,KELURAHAN,Kelurahan,Mataloko
53.09.02.2002,4,DESA,Desa,Were I
53.09.02.2009,4,DESA,Desa,Sangadeto
53.09.02.2010,4,DESA,Desa,Ratogesa
53.09.02.2011,4,DESA,Desa,Radabata
53.09.02.2018,4,DESA,Desa,Dadawea
53.09.02.2019,4,DESA,Desa,Sarasedu
53.09.02.2020,4,DESA,Desa,Malanuza
53.09.02.2025,4,DESA,Desa,Were
53.09.02.2026,4,DESA,Desa,Were IV
53.09.02.2031,4,DESA,Desa,Malanuza Satu
53.09.02.2032,4,DESA,Desa,Sarasedu Satu
53.09.02.2036,4,DESA,Desa,Ulu Belu
53.09.02.2037,4,DESA,Desa,Ekoroka
53.09.02.2038,4,DESA,Desa,Wae La
53.09.06,3,KECAMATAN,Kecamatan,Bajawa
53.09.06.1013,4,KELURAHAN,Kelurahan,Bajawa
53.09.06.1014,4,KELURAHAN,Kelurahan,Tanalodu
53.09.06.1015,4,KELURAHAN,Kelurahan,Kisanata
53.09.06.1016,4,KELURAHAN,Kelurahan,Jawameze
53.09.06.1017,4,KELURAHAN,Kelurahan,Trikora
53.09.06.1018,4,KELURAHAN,Kelurahan,Ngedukelu
53.09.06.1019,4,KELURAHAN,Kelurahan,Lebijaga
53.09.06.1020,4,KELURAHAN,Kelurahan,Faobata
53.09.06.1021,4,KELURAHAN,Kelurahan,Susu
53.09.06.2001,4,DESA,Desa,Beja
53.09.06.2002,4,DESA,Desa,Bomari
53.09.06.2003,4,DESA,Desa,Wawowae
53.09.06.2004,4,DESA,Desa,Ubedolumolo
53.09.06.2005,4,DESA,Desa,Naru
53.09.06.2009,4,DESA,Desa,Beiwali
53.09.06.2022,4,DESA,Desa,Borani
53.09.06.2023,4,DESA,Desa,Langagedha
53.09.06.2024,4,DESA,Desa,Pape
53.09.06.2025,4,DESA,Desa,Bowali
53.09.06.2026,4,DESA,Desa,Ngoranale
53.09.06.2027,4,DESA,Desa,Ubedolumolo Satu
53.09.06.2028,4,DESA,Desa,Bela
53.09.07,3,KECAMATAN,Kecamatan,Soa
53.09.07.2001,4,DESA,Desa,Waepana
53.09.07.2004,4,DESA,Desa,Masumeli
53.09.07.2005,4,DESA,Desa,Piga
53.09.07.2006,4,DESA,Desa,Loa
53.09.07.2007,4,DESA,Desa,Tarawaja
53.09.07.2008,4,DESA,Desa,Seso
53.09.07.2010,4,DESA,Desa,Mangeruda
53.09.07.2011,4,DESA,Desa,Masu Kedhi
53.09.07.2012,4,DESA,Desa,Libunio
53.09.07.2013,4,DESA,Desa,Meli Waru
53.09.07.2014,4,DESA,Desa,Ngabheo
53.09.07.2016,4,DESA,Desa,Bogoboa
53.09.07.2017,4,DESA,Desa,Piga Satu
53.09.07.2018,4,DESA,Desa,Tarawali
53.09.09,3,KECAMATAN,Kecamatan,Riung
53.09.09.1010,4,KELURAHAN,Kelurahan,Benteng Tengah
53.09.09.1011,4,KELURAHAN,Kelurahan,Nangamese
53.09.09.2005,4,DESA,Desa,Taenterong
53.09.09.2006,4,DESA,Desa,Wangka
53.09.09.2008,4,DESA,Desa,Lengkosambi
53.09.09.2009,4,DESA,Desa,Tadho
53.09.09.2012,4,DESA,Desa,Sambinasi
53.09.09.2013,4,DESA,Desa,Latung
53.09.09.2014,4,DESA,Desa,Rawangkalo
53.09.09.2016,4,DESA,Desa,Wangka Selatan
53.09.09.2017,4,DESA,Desa,Lengkosambi Timur
53.09.09.2018,4,DESA,Desa,Lengkosambi Barat
53.09.09.2019,4,DESA,Desa,Sambinasi Barat
53.09.09.2020,4,DESA,Desa,Lengkosambi Utara
53.09.09.2021,4,DESA,Desa,Taen Terong Satu
53.09.09.2022,4,DESA,Desa,Taen Terong Dua
53.09.12,3,KECAMATAN,Kecamatan,Jerebuu
53.09.12.2001,4,DESA,Desa,Watumanu
53.09.12.2002,4,DESA,Desa,Tiworiwu
53.09.12.2003,4,DESA,Desa,Dariwali
53.09.12.2004,4,DESA,Desa,Naruwolo
53.09.12.2005,4,DESA,Desa,Nenowea
53.09.12.2007,4,DESA,Desa,Naruwolo I
53.09.12.2008,4,DESA,Desa,Naruwolo II
53.09.12.2009,4,DESA,Desa,Dariwali I
53.09.12.2010,4,DESA,Desa,Nio Lewa
53.09.12.2011,4,DESA,Desa,Tiworiwu I
53.09.12.2012,4,DESA,Desa,Tiworiwu II
53.09.12.2015,4,DESA,Desa,Batajawa
53.09.14,3,KECAMATAN,Kecamatan,Riung Barat
53.09.14.2001,4,DESA,Desa,Benteng Tawa
53.09.14.2002,4,DESA,Desa,Lanamai
53.09.14.2003,4,DESA,Desa,Wolomeze
53.09.14.2004,4,DESA,Desa,Ria
53.09.14.2005,4,DESA,Desa,Ngara
53.09.14.2006,4,DESA,Desa,Ria I
53.09.14.2007,4,DESA,Desa,Wolomeze I
53.09.14.2008,4,DESA,Desa,Benteng Tawa I
53.09.14.2009,4,DESA,Desa,Lanamai I
53.09.14.2010,4,DESA,Desa,Wolomese Dua
53.09.15,3,KECAMATAN,Kecamatan,Bajawa Utara
53.09.15.2001,4,DESA,Desa,Uluwae
53.09.15.2002,4,DESA,Desa,Inelika
53.09.15.2003,4,DESA,Desa,Inegena
53.09.15.2004,4,DESA,Desa,Wololika
53.09.15.2005,4,DESA,Desa,Watukapu
53.09.15.2006,4,DESA,Desa,Waewea
53.09.15.2007,4,DESA,Desa,Nabelena
53.09.15.2008,4,DESA,Desa,Genamere
53.09.15.2009,4,DESA,Desa,Uluwae I
53.09.15.2010,4,DESA,Desa,Uluwae II
53.09.15.2011,4,DESA,Desa,Tura Muri
53.09.16,3,KECAMATAN,Kecamatan,Wolomeze
53.09.16.2001,4,DESA,Desa,Nginamanu
53.09.16.2002,4,DESA,Desa,Denatana
53.09.16.2003,4,DESA,Desa,Mainai
53.09.16.2004,4,DESA,Desa,Turaloa
53.09.16.2005,4,DESA,Desa,Nginamanu Selatan
53.09.16.2006,4,DESA,Desa,Nginamanu Barat
53.09.16.2007,4,DESA,Desa,Wue
53.09.16.2008,4,DESA,Desa,Denatana Timur
53.09.18,3,KECAMATAN,Kecamatan,Golewa Selatan
53.09.18.2001,4,DESA,Desa,Bawarani
53.09.18.2002,4,DESA,Desa,Wogowela
53.09.18.2003,4,DESA,Desa,Watu Sipi
53.09.18.2004,4,DESA,Desa,Boba
53.09.18.2005,4,DESA,Desa,Boba Satu
53.09.18.2006,4,DESA,Desa,Were Tiga
53.09.18.2007,4,DESA,Desa,Kezewea
53.09.18.2008,4,DESA,Desa,Nirmala
53.09.18.2009,4,DESA,Desa,Sadha
53.09.18.2010,4,DESA,Desa,Takatunga
53.09.18.2011,4,DESA,Desa,Radamasa
53.09.18.2012,4,DESA,Desa,Were Dua
53.09.19,3,KECAMATAN,Kecamatan,Golewa Barat
53.09.19.1001,4,KELURAHAN,Kelurahan,Mangulewa
53.09.19.2002,4,DESA,Desa,Turekisa
53.09.19.2003,4,DESA,Desa,Rakalaba
53.09.19.2004,4,DESA,Desa,Sobo
53.09.19.2005,4,DESA,Desa,Sobo Satu
53.09.19.2006,4,DESA,Desa,Rakateda Satu
53.09.19.2007,4,DESA,Desa,Rakateda Dua
53.09.19.2008,4,DESA,Desa,Watunay
53.09.19.2009,4,DESA,Desa,Dizi Gedha
53.09.19.2010,4,DESA,Desa,Bewapawe
53.09.20,3,KECAMATAN,Kecamatan,Inerie
53.09.20.2001,4,DESA,Desa,Paupaga
53.09.20.2002,4,DESA,Desa,Sebowuli
53.09.20.2003,4,DESA,Desa,Inerie
53.09.20.2004,4,DESA,Desa,Warupele Satu
53.09.20.2005,4,DESA,Desa,Warupele Dua
53.09.20.2006,4,DESA,Desa,Kelitei
53.09.20.2007,4,DESA,Desa,Waebela
53.09.20.2008,4,DESA,Desa,Tiwurana
53.09.20.2009,4,DESA,Desa,Legeriwu
53.09.20.2010,4,DESA,Desa,Manubhara
53.10,2,KABUPATEN,Kabupaten,Manggarai
53.10.01,3,KECAMATAN,Kecamatan,Wae Rii
53.10.01.2001,4,DESA,Desa,Satar Ngkeling
53.10.01.2002,4,DESA,Desa,Lalong
53.10.01.2003,4,DESA,Desa,Poco
53.10.01.2004,4,DESA,Desa,Wae Mulu
53.10.01.2005,4,DESA,Desa,Ndehes
53.10.01.2006,4,DESA,Desa,Golo Cador
53.10.01.2007,4,DESA,Desa,Longko
53.10.01.2008,4,DESA,Desa,Ranggi
53.10.01.2009,4,DESA,Desa,Compang Ndehes
53.10.01.2010,4,DESA,Desa,Bangka Jong
53.10.01.2012,4,DESA,Desa,Bangka Kenda
53.10.01.2013,4,DESA,Desa,Golo Mendo
53.10.01.2014,4,DESA,Desa,Golo Wuas
53.10.01.2015,4,DESA,Desa,Wae Rii
53.10.01.2016,4,DESA,Desa,Ranaka
53.10.01.2017,4,DESA,Desa,Golo Watu
53.10.01.2018,4,DESA,Desa,Benteng Poco
53.10.03,3,KECAMATAN,Kecamatan,Ruteng
53.10.03.1005,4,KELURAHAN,Kelurahan,Wae Belang
53.10.03.2002,4,DESA,Desa,Cumbi
53.10.03.2003,4,DESA,Desa,Kakor
53.10.03.2004,4,DESA,Desa,Pong Murung
53.10.03.2006,4,DESA,Desa,Bulan
53.10.03.2010,4,DESA,Desa,Pong Lao
53.10.03.2011,4,DESA,Desa,Beo Rahong
53.10.03.2019,4,DESA,Desa,Golo Worok
53.10.03.2020,4,DESA,Desa,Meler
53.10.03.2021,4,DESA,Desa,Benteng Kuwu
53.10.03.2022,4,DESA,Desa,Belang Turi
53.10.03.2023,4,DESA,Desa,Pong Leko
53.10.03.2024,4,DESA,Desa,Rai
53.10.03.2025,4,DESA,Desa,Poco Likang
53.10.03.2029,4,DESA,Desa,Bangka Lao
53.10.03.2030,4,DESA,Desa,Compang Dalo
53.10.03.2031,4,DESA,Desa,Bea Kakor
53.10.03.2032,4,DESA,Desa,Compang Namut
53.10.03.2033,4,DESA,Desa,Pong Lale
53.10.05,3,KECAMATAN,Kecamatan,Satar Mese
53.10.05.2003,4,DESA,Desa,Jaong
53.10.05.2004,4,DESA,Desa,Pongkor
53.10.05.2005,4,DESA,Desa,Wae Ajang
53.10.05.2018,4,DESA,Desa,Papang
53.10.05.2019,4,DESA,Desa,Wewo
53.10.05.2020,4,DESA,Desa,Lungar
53.10.05.2021,4,DESA,Desa,Mocok
53.10.05.2022,4,DESA,Desa,Koak
53.10.05.2023,4,DESA,Desa,Langgo
53.10.05.2024,4,DESA,Desa,Legu
53.10.05.2025,4,DESA,Desa,Paka
53.10.05.2028,4,DESA,Desa,Tal
53.10.05.2031,4,DESA,Desa,Golo Lambo
53.10.05.2032,4,DESA,Desa,Ngkaer
53.10.05.2033,4,DESA,Desa,Umung
53.10.05.2034,4,DESA,Desa,Tado
53.10.05.2035,4,DESA,Desa,Gara
53.10.05.2036,4,DESA,Desa,Golo Muntas
53.10.05.2038,4,DESA,Desa,Ponggeok
53.10.05.2039,4,DESA,Desa,Iteng
53.10.05.2040,4,DESA,Desa,Satar Loung
53.10.05.2041,4,DESA,Desa,Lolang
53.10.05.2042,4,DESA,Desa,Ulu Belang
53.10.06,3,KECAMATAN,Kecamatan,Cibal
53.10.06.1026,4,KELURAHAN,Kelurahan,Pagal
53.10.06.2001,4,DESA,Desa,Nenu
53.10.06.2002,4,DESA,Desa,Rado
53.10.06.2006,4,DESA,Desa,Wudi
53.10.06.2007,4,DESA,Desa,Welu
53.10.06.2008,4,DESA,Desa,Golo
53.10.06.2009,4,DESA,Desa,Barang
53.10.06.2010,4,DESA,Desa,Perak
53.10.06.2011,4,DESA,Desa,Bea Mese
53.10.06.2012,4,DESA,Desa,Langkas
53.10.06.2013,4,DESA,Desa,Ladur
53.10.06.2014,4,DESA,Desa,Kentol
53.10.06.2015,4,DESA,Desa,Riung
53.10.06.2022,4,DESA,Desa,Pinggang
53.10.06.2024,4,DESA,Desa,Lando
53.10.06.2025,4,DESA,Desa,Gapong
53.10.06.2027,4,DESA,Desa,Golo Ncuang
53.10.11,3,KECAMATAN,Kecamatan,Reok
53.10.11.1017,4,KELURAHAN,Kelurahan,Reo
53.10.11.1018,4,KELURAHAN,Kelurahan,Mata Air
53.10.11.1019,4,KELURAHAN,Kelurahan,Baru
53.10.11.1020,4,KELURAHAN,Kelurahan,Wangkung
53.10.11.2001,4,DESA,Desa,Robek
53.10.11.2009,4,DESA,Desa,Ruis
53.10.11.2010,4,DESA,Desa,Bajak
53.10.11.2011,4,DESA,Desa,Watu Baur
53.10.11.2012,4,DESA,Desa,Salama
53.10.11.2016,4,DESA,Desa,Watu Tango
53.10.12,3,KECAMATAN,Kecamatan,Langke Rembong
53.10.12.1001,4,KELURAHAN,Kelurahan,Golo Dukal
53.10.12.1002,4,KELURAHAN,Kelurahan,Wali
53.10.12.1003,4,KELURAHAN,Kelurahan,Karot
53.10.12.1004,4,KELURAHAN,Kelurahan,Pitak
53.10.12.1005,4,KELURAHAN,Kelurahan,Lawir
53.10.12.1006,4,KELURAHAN,Kelurahan,Pau
53.10.12.1007,4,KELURAHAN,Kelurahan,Waso
53.10.12.1008,4,KELURAHAN,Kelurahan,Watu
53.10.12.1009,4,KELURAHAN,Kelurahan,Mbaumuku
53.10.12.1010,4,KELURAHAN,Kelurahan,Tenda
53.10.12.1011,4,KELURAHAN,Kelurahan,Carep
53.10.12.1012,4,KELURAHAN,Kelurahan,Bangka Nekang
53.10.12.1013,4,KELURAHAN,Kelurahan,Satar Tacik
53.10.12.1014,4,KELURAHAN,Kelurahan,Poco Mal
53.10.12.1015,4,KELURAHAN,Kelurahan,Compang Carep
53.10.12.1016,4,KELURAHAN,Kelurahan,Laci Carep
53.10.12.1017,4,KELURAHAN,Kelurahan,Tadong
53.10.12.1018,4,KELURAHAN,Kelurahan,Rowang
53.10.12.1019,4,KELURAHAN,Kelurahan,Bangka Leda
53.10.12.1020,4,KELURAHAN,Kelurahan,Compang Tuke
53.10.13,3,KECAMATAN,Kecamatan,Satar Mese Barat
53.10.13.2002,4,DESA,Desa,Hilihintir
53.10.13.2005,4,DESA,Desa,Bea Kondo
53.10.13.2012,4,DESA,Desa,Golo Ropong
53.10.13.2013,4,DESA,Desa,Terong
53.10.13.2014,4,DESA,Desa,Ceka Luju
53.10.13.2015,4,DESA,Desa,Satar Luju
53.10.13.2016,4,DESA,Desa,Satar Lenda
53.10.13.2017,4,DESA,Desa,Satar Ruwuk
53.10.13.2018,4,DESA,Desa,Nuca Molas
53.10.13.2019,4,DESA,Desa,Borik
53.10.13.2021,4,DESA,Desa,Cambir Leca
53.10.13.2022,4,DESA,Desa,Wongka
53.10.14,3,KECAMATAN,Kecamatan,Rahong Utara
53.10.14.2001,4,DESA,Desa,Buar
53.10.14.2002,4,DESA,Desa,Benteng Tubi
53.10.14.2003,4,DESA,Desa,Compang Dari
53.10.14.2004,4,DESA,Desa,Dimpong
53.10.14.2005,4,DESA,Desa,Bangka Ajang
53.10.14.2006,4,DESA,Desa,Liang Bua
53.10.14.2007,4,DESA,Desa,Tengku Lese
53.10.14.2008,4,DESA,Desa,Golo Langkok
53.10.14.2009,4,DESA,Desa,Pong Lengor
53.10.14.2010,4,DESA,Desa,Manong
53.10.14.2011,4,DESA,Desa,Bangka Ruang
53.10.14.2012,4,DESA,Desa,Wae Mantang
53.10.15,3,KECAMATAN,Kecamatan,Lelak
53.10.15.2001,4,DESA,Desa,Bangka Lelak
53.10.15.2002,4,DESA,Desa,Gelong
53.10.15.2003,4,DESA,Desa,Urang
53.10.15.2004,4,DESA,Desa,Ketang
53.10.15.2005,4,DESA,Desa,Pong Umpu
53.10.15.2006,4,DESA,Desa,Bangka Dese
53.10.15.2007,4,DESA,Desa,Nati
53.10.15.2008,4,DESA,Desa,Ndiwar
53.10.15.2009,4,DESA,Desa,Bangka Tonggur
53.10.15.2010,4,DESA,Desa,Lentang
53.10.16,3,KECAMATAN,Kecamatan,Reok Barat
53.10.16.2001,4,DESA,Desa,Kajong
53.10.16.2002,4,DESA,Desa,Lante
53.10.16.2003,4,DESA,Desa,Toe
53.10.16.2004,4,DESA,Desa,Sambi
53.10.16.2005,4,DESA,Desa,Nggalak
53.10.16.2006,4,DESA,Desa,Loce
53.10.16.2007,4,DESA,Desa,Lemarang
53.10.16.2008,4,DESA,Desa,Torong Koe
53.10.16.2009,4,DESA,Desa,Para Lando
53.10.16.2010,4,DESA,Desa,Rura
53.10.17,3,KECAMATAN,Kecamatan,Cibal Barat
53.10.17.2001,4,DESA,Desa,Bere
53.10.17.2002,4,DESA,Desa,Wae Codi
53.10.17.2003,4,DESA,Desa,Golo Woi
53.10.17.2004,4,DESA,Desa,Golo Lanak
53.10.17.2005,4,DESA,Desa,Latung
53.10.17.2006,4,DESA,Desa,Wae Renca
53.10.17.2007,4,DESA,Desa,Timbu
53.10.17.2008,4,DESA,Desa,Bangka Ara
53.10.17.2009,4,DESA,Desa,Compang Cibal
53.10.17.2010,4,DESA,Desa,Lenda
53.10.18,3,KECAMATAN,Kecamatan,Satar Mese Utara
53.10.18.2001,4,DESA,Desa,Renda
53.10.18.2002,4,DESA,Desa,Todo
53.10.18.2003,4,DESA,Desa,Gulung
53.10.18.2004,4,DESA,Desa,Popo
53.10.18.2005,4,DESA,Desa,Lia
53.10.18.2006,4,DESA,Desa,Kole
53.10.18.2007,4,DESA,Desa,Ling
53.10.18.2008,4,DESA,Desa,Nao
53.10.18.2009,4,DESA,Desa,Cireng
53.10.18.2010,4,DESA,Desa,Ruang
53.10.18.2011,4,DESA,Desa,Mata Wae
53.11,2,KABUPATEN,Kabupaten,Sumba Timur
53.11.01,3,KECAMATAN,Kecamatan,Kota Waingapu
53.11.01.1001,4,KELURAHAN,Kelurahan,Kambajawa
53.11.01.1002,4,KELURAHAN,Kelurahan,Hambala
53.11.01.1003,4,KELURAHAN,Kelurahan,Matawai
53.11.01.1004,4,KELURAHAN,Kelurahan,Kamalaputi
53.11.01.2012,4,DESA,Desa,Lukukamaru
53.11.01.2013,4,DESA,Desa,Mbatakapidu
53.11.01.2014,4,DESA,Desa,Pambotandjara
53.11.02,3,KECAMATAN,Kecamatan,Haharu
53.11.02.2003,4,DESA,Desa,Rambangaru
53.11.02.2006,4,DESA,Desa,Praibakul
53.11.02.2007,4,DESA,Desa,Wunga
53.11.02.2008,4,DESA,Desa,Kadahang
53.11.02.2009,4,DESA,Desa,Napu
53.11.02.2010,4,DESA,Desa,Mbatapuhu
53.11.02.2012,4,DESA,Desa,Kalamba
53.11.03,3,KECAMATAN,Kecamatan,Lewa
53.11.03.1001,4,KELURAHAN,Kelurahan,Lewa Paku
53.11.03.2002,4,DESA,Desa,Kambuhapang
53.11.03.2003,4,DESA,Desa,Kambata Wundut
53.11.03.2004,4,DESA,Desa,Kondamara
53.11.03.2005,4,DESA,Desa,Matawai Pawali
53.11.03.2006,4,DESA,Desa,Rakawatu
53.11.03.2007,4,DESA,Desa,Tana Rara
53.11.03.2013,4,DESA,Desa,Bidi Hunga
53.11.04,3,KECAMATAN,Kecamatan,Nggaha Ori Angu
53.11.04.2001,4,DESA,Desa,Makamenggit
53.11.04.2002,4,DESA,Desa,Tandula Jangga
53.11.04.2003,4,DESA,Desa,Praipaha
53.11.04.2004,4,DESA,Desa,Kahiri
53.11.04.2005,4,DESA,Desa,Pulu Panjang
53.11.04.2010,4,DESA,Desa,Praikarang
53.11.04.2011,4,DESA,Desa,Tanatuku
53.11.04.2012,4,DESA,Desa,Ngadulanggi
53.11.05,3,KECAMATAN,Kecamatan,Tabundung
53.11.05.2001,4,DESA,Desa,Billa
53.11.05.2002,4,DESA,Desa,Karita
53.11.05.2003,4,DESA,Desa,Kuki Talu
53.11.05.2004,4,DESA,Desa,Tapil
53.11.05.2005,4,DESA,Desa,Tarimbang
53.11.05.2006,4,DESA,Desa,Waikanabu
53.11.05.2007,4,DESA,Desa,Pindu Hurani
53.11.05.2008,4,DESA,Desa,Praing Kareha
53.11.05.2009,4,DESA,Desa,Wudi Pandak
53.11.05.2011,4,DESA,Desa,Bangga Watu
53.11.06,3,KECAMATAN,Kecamatan,Pinu Pahar
53.11.06.2001,4,DESA,Desa,Ramuk
53.11.06.2002,4,DESA,Desa,Wangga Mbewa
53.11.06.2003,4,DESA,Desa,Lailunggi
53.11.06.2004,4,DESA,Desa,Tawui
53.11.06.2005,4,DESA,Desa,Wahang
53.11.06.2006,4,DESA,Desa,Mahaniwa
53.11.07,3,KECAMATAN,Kecamatan,Pandawai
53.11.07.1001,4,KELURAHAN,Kelurahan,Kawangu
53.11.07.1002,4,KELURAHAN,Kelurahan,Watumbaka
53.11.07.2003,4,DESA,Desa,Kambatatana
53.11.07.2007,4,DESA,Desa,Palaka Hembi
53.11.07.2008,4,DESA,Desa,Kadumbul
53.11.07.2009,4,DESA,Desa,Maubokul
53.11.07.2012,4,DESA,Desa,Laindeha
53.11.08,3,KECAMATAN,Kecamatan,Umalulu
53.11.08.1001,4,KELURAHAN,Kelurahan,Lumbukore
53.11.08.2002,4,DESA,Desa,Umalulu
53.11.08.2003,4,DESA,Desa,Patawang
53.11.08.2004,4,DESA,Desa,Wanga
53.11.08.2005,4,DESA,Desa,Matawai Atu
53.11.08.2006,4,DESA,Desa,Mutunggeding
53.11.08.2007,4,DESA,Desa,Lairuru
53.11.08.2008,4,DESA,Desa,Watuhadang
53.11.08.2009,4,DESA,Desa,Watupuda
53.11.08.2010,4,DESA,Desa,Ngaru Kanoru
53.11.09,3,KECAMATAN,Kecamatan,Rindi
53.11.09.2001,4,DESA,Desa,Rindi
53.11.09.2002,4,DESA,Desa,Tanaraing
53.11.09.2003,4,DESA,Desa,Haikatapu
53.11.09.2004,4,DESA,Desa,Kabaru
53.11.09.2005,4,DESA,Desa,Hanggaroru
53.11.09.2006,4,DESA,Desa,Lailanjang
53.11.09.2007,4,DESA,Desa,Tamburi
53.11.09.2008,4,DESA,Desa,Kayuri
53.11.10,3,KECAMATAN,Kecamatan,Pahunga Lodu
53.11.10.2001,4,DESA,Desa,Kaliuda
53.11.10.2002,4,DESA,Desa,Kuruwaki
53.11.10.2003,4,DESA,Desa,Tana Manang
53.11.10.2004,4,DESA,Desa,Mburukulu
53.11.10.2005,4,DESA,Desa,Pamburu
53.11.10.2006,4,DESA,Desa,Lambakara
53.11.10.2007,4,DESA,Desa,Tamma
53.11.10.2009,4,DESA,Desa,Palanggai
53.11.11,3,KECAMATAN,Kecamatan,Wulla Waijelu
53.11.11.2001,4,DESA,Desa,Wulla
53.11.11.2002,4,DESA,Desa,Hadakamali
53.11.11.2003,4,DESA,Desa,Lumbu Manggit
53.11.11.2004,4,DESA,Desa,Latena
53.11.11.2005,4,DESA,Desa,Lainjanji
53.11.11.2006,4,DESA,Desa,Laipandak
53.11.11.2008,4,DESA,Desa,Paranda
53.11.12,3,KECAMATAN,Kecamatan,Paberiwai
53.11.12.2001,4,DESA,Desa,Kananggar
53.11.12.2002,4,DESA,Desa,Mehang Mata
53.11.12.2003,4,DESA,Desa,Karera Jangga
53.11.12.2004,4,DESA,Desa,Praimbana
53.11.12.2005,4,DESA,Desa,Pabera Manera
53.11.12.2010,4,DESA,Desa,Winumuru
53.11.12.2011,4,DESA,Desa,Laitaku
53.11.13,3,KECAMATAN,Kecamatan,Karera
53.11.13.2001,4,DESA,Desa,Nggongi
53.11.13.2002,4,DESA,Desa,Praimadita
53.11.13.2003,4,DESA,Desa,Praisalura
53.11.13.2004,4,DESA,Desa,Tandula Jangga
53.11.13.2005,4,DESA,Desa,Nangga
53.11.13.2006,4,DESA,Desa,Janggamangu
53.11.13.2011,4,DESA,Desa,Ananjaki
53.11.14,3,KECAMATAN,Kecamatan,Kahaungu Eti
53.11.14.2001,4,DESA,Desa,Kamanggih
53.11.14.2002,4,DESA,Desa,Kambatabundung
53.11.14.2003,4,DESA,Desa,Meurumba
53.11.14.2004,4,DESA,Desa,Laimbonga
53.11.14.2005,4,DESA,Desa,Kota Kawau
53.11.14.2006,4,DESA,Desa,Matawai Katingga
53.11.14.2007,4,DESA,Desa,Kataka
53.11.14.2008,4,DESA,Desa,Matawai Maringgu
53.11.14.2009,4,DESA,Desa,Mauramba
53.11.15,3,KECAMATAN,Kecamatan,Matawai La Pawu
53.11.15.2001,4,DESA,Desa,Prai Bakul
53.11.15.2002,4,DESA,Desa,Katikutana
53.11.15.2003,4,DESA,Desa,Karipi
53.11.15.2004,4,DESA,Desa,Wangga Meti
53.11.15.2005,4,DESA,Desa,Katiku Wai
53.11.15.2006,4,DESA,Desa,Katiku Luku
53.11.16,3,KECAMATAN,Kecamatan,Kambera
53.11.16.1001,4,KELURAHAN,Kelurahan,Wangga
53.11.16.1002,4,KELURAHAN,Kelurahan,Prailiu
53.11.16.1003,4,KELURAHAN,Kelurahan,Kambaniru
53.11.16.1004,4,KELURAHAN,Kelurahan,Mauliru
53.11.16.1005,4,KELURAHAN,Kelurahan,Mau Hau
53.11.16.1006,4,KELURAHAN,Kelurahan,Malumbi
53.11.16.1007,4,KELURAHAN,Kelurahan,Lambanapu
53.11.16.2008,4,DESA,Desa,Kiritana
53.11.17,3,KECAMATAN,Kecamatan,Kambata Mapambuhang
53.11.17.2001,4,DESA,Desa,Lukuwingir
53.11.17.2002,4,DESA,Desa,Waimbidi
53.11.17.2003,4,DESA,Desa,Laimeta
53.11.17.2004,4,DESA,Desa,Mahubokul
53.11.17.2005,4,DESA,Desa,Marada Mundi
53.11.17.2006,4,DESA,Desa,Maidang
53.11.18,3,KECAMATAN,Kecamatan,Lewa Tidahu
53.11.18.2001,4,DESA,Desa,Watumbelar
53.11.18.2002,4,DESA,Desa,Bidipraing
53.11.18.2003,4,DESA,Desa,Umamanu
53.11.18.2004,4,DESA,Desa,Mondulambi
53.11.18.2005,4,DESA,Desa,Kangeli
53.11.18.2006,4,DESA,Desa,Laihau
53.11.19,3,KECAMATAN,Kecamatan,Katala Hamu Lingu
53.11.19.2001,4,DESA,Desa,Kompa Pari
53.11.19.2002,4,DESA,Desa,Matawai Amahu
53.11.19.2003,4,DESA,Desa,Mandahu
53.11.19.2004,4,DESA,Desa,Lailara
53.11.19.2005,4,DESA,Desa,Praibakul
53.11.20,3,KECAMATAN,Kecamatan,Kanatang
53.11.20.1001,4,KELURAHAN,Kelurahan,Temu
53.11.20.2002,4,DESA,Desa,Kuta
53.11.20.2003,4,DESA,Desa,Hambapraing
53.11.20.2004,4,DESA,Desa,Mondu
53.11.20.2005,4,DESA,Desa,Ndapayami
53.11.21,3,KECAMATAN,Kecamatan,Ngadu Ngala
53.11.21.2001,4,DESA,Desa,Praiwitu
53.11.21.2002,4,DESA,Desa,Kakaha
53.11.21.2003,4,DESA,Desa,Hambawutang
53.11.21.2004,4,DESA,Desa,Kabanda
53.11.21.2005,4,DESA,Desa,Prauraming
53.11.22,3,KECAMATAN,Kecamatan,Mahu
53.11.22.2001,4,DESA,Desa,Lahiru
